date,or_model,aa_slug,host,variant,provider,price_1m_input,price_1m_output,cache_hit_price,cache_hit_rate,tps_median,tps_p05,tps_p95,ttft_median,ttft_p05,ttft_p95,ttfat_input_s,reasoning_s,ttfat_total_s,e2e_s,json_mode,function_calling
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,Novita,,Novita,0.3,1.2,0.06,0.994,83.4,44.3,210.8,1.235,0.822,2.237,1.235,23.982,25.216,31.21,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,Inco,FAST,Inco,0.6,2.4,0.15,0.9988,422.1,322.4,537.0,1.745,1.452,94.504,1.745,4.738,6.483,7.67,0,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,Modular,,Modular,0.3,1.2,0.06,0.9954,196.7,125.8,248.1,0.934,0.423,2.107,0.934,10.169,11.104,13.65,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,Nebius,FP8,Nebius,0.3,1.2,,0.9573,205.0,77.1,320.8,1.913,1.832,33.988,1.913,9.758,11.671,14.11,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,SiliconFlow,FP8,SiliconFlow,0.3,1.2,0.06,0.9988,120.7,52.5,283.2,1.178,0.712,2.811,1.178,16.565,17.743,21.88,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,Bitdeer AI,,Bitdeer AI,0.28,1.1,0.056,0.8362,145.5,50.6,244.9,2.821,1.751,34.581,2.821,13.744,16.566,20.0,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,MiniMax,,Minimax,0.3,1.2,0.06,0.9728,100.4,50.4,285.0,1.794,0.677,4.562,1.794,19.911,21.704,26.68,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,DeepInfra,,DeepInfra,0.28,1.1,0.056,0.9863,23.3,13.9,56.5,0.765,0.531,3.029,0.765,86.003,86.768,108.27,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,GMI,,GMICloud,0.24,0.96,0.048,,,,,,,,,,,,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,SambaNova,,SambaNova,0.6,2.4,,,247.1,205.8,252.3,2.475,2.151,3.317,2.475,8.093,10.569,12.59,1,1
2026-09-09,minimax/minimax-m3-20260531,minimax-m3,Fireworks,,Fireworks,0.3,1.2,0.06,0.9687,145.4,119.2,203.0,0.984,0.702,4.444,0.984,13.753,14.736,18.17,1,1
2026-09-09,stepfun/step-3.7-flash-20260528,step-3-7-flash,StepFun,,StepFun,0.2,1.15,0.04,0.9881,86.0,70.7,111.0,2.849,2.329,5.352,2.849,23.243,26.092,31.9,1,1
2026-09-09,stepfun/step-3.7-flash-20260528,step-3-7-flash,DeepInfra,,DeepInfra,0.2,1.15,0.04,,160.8,122.3,191.1,0.657,0.588,0.982,0.657,12.441,13.098,16.21,0,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,CoreWeave,,CoreWeave,0.14,0.28,0.07,0.8612,90.6,42.1,140.4,1.731,1.288,2.223,1.731,22.08,23.811,29.33,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Wafer,FAST,Wafer,0.28,0.56,0.07,0.4295,110.1,46.4,262.6,0.794,0.586,23.735,0.794,18.16,18.955,23.49,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Nebius,,Nebius,0.14,0.28,,0.0,219.6,99.7,319.2,2.142,1.958,3.979,2.142,9.107,11.25,13.53,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,DeepSeek,,DeepSeek,0.44,1.32,0.014,0.9794,188.1,116.6,238.1,1.109,0.913,2.701,1.109,10.634,11.743,14.4,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Bitdeer AI,,Bitdeer AI,0.042,0.084,0.009,0.9527,138.0,112.2,156.2,1.533,1.427,2.676,1.533,14.495,16.029,19.65,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Parasail,,Parasail,0.14,0.28,0.07,0.7717,18.0,9.9,30.9,1.637,1.318,9.711,1.637,111.221,112.859,140.66,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Fireworks,,Fireworks,0.22,0.66,0.007,0.9999,251.9,218.3,287.3,0.612,0.569,0.722,0.612,7.94,8.552,10.54,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,SiliconFlow,,SiliconFlow,0.13,0.28,0.028,0.1991,89.9,59.3,110.9,2.3,1.486,4.259,2.3,22.238,24.538,30.1,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Baseten,,BaseTen,0.13,0.26,0.028,0.3531,112.4,83.1,160.7,1.417,0.666,37.581,1.417,17.791,19.208,23.66,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Crusoe,,Crusoe,0.14,0.28,0.03,0.9332,299.0,58.5,418.7,1.058,0.893,1.363,1.058,6.688,7.746,9.42,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,GMI,,GMICloud,0.44,1.32,0.014,0.7873,116.6,61.0,201.0,3.117,1.734,6.059,3.117,17.151,20.268,24.56,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Novita,,Novita,0.44,1.32,0.028,0.9894,119.9,98.9,203.7,1.625,0.862,2.641,1.625,16.679,18.304,22.47,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,DeepInfra,,DeepInfra,0.08,0.18,0.016,0.8944,31.7,21.7,50.4,1.047,0.718,3.4,1.047,63.098,64.145,79.92,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,DigitalOcean,,DigitalOcean,0.08,0.252,0.0252,0.1867,30.1,24.5,54.0,1.272,0.853,2.037,1.272,66.53,67.802,84.43,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Makora,,Makora,0.09,0.195,,0.5252,51.7,27.9,102.5,1.375,0.64,18.962,1.375,38.688,40.064,49.74,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,GMI,,GMICloud,0.0938,0.1876,0.019,,,,,,,,,,,,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,DeepInfra,FP4,DeepInfra,0.09,0.18,0.018,0.8443,27.6,14.9,41.4,1.346,0.777,9.326,1.346,203.647,204.993,223.13,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,SiliconFlow,FP8,SiliconFlow,0.13,0.28,0.028,,133.9,89.6,205.4,1.168,0.894,1.848,1.168,41.921,43.089,46.82,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,Parasail,FP8,Parasail,0.14,0.28,0.07,,76.4,32.8,120.1,1.671,1.2,2.409,1.671,73.511,75.182,81.73,1,1
2026-09-10,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,Novita,,Novita,0.14,0.28,0.028,0.9579,115.9,90.3,121.6,2.066,1.41,2.452,2.066,48.447,50.513,54.83,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,DeepInfra,FP4,DeepInfra,1.3,2.6,0.1,0.9312,38.9,23.6,57.1,1.454,0.901,3.35,1.454,112.531,113.984,126.84,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Microsoft Azure,,Azure,1.74,3.48,,,84.1,49.2,111.0,1.637,1.358,3.486,1.637,52.034,53.671,59.62,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Novita,,Novita,1.6,3.2,0.135,0.9875,59.3,44.8,84.1,1.754,1.225,4.854,1.754,73.731,75.485,83.91,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Bitdeer AI,,Bitdeer AI,1.254,3.762,0.0418,0.9663,41.8,10.5,76.5,2.231,1.757,33.354,2.231,104.54,106.771,118.72,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,SiliconFlow,FP8,SiliconFlow,1.5016,3.135,0.135,,46.9,37.0,54.3,2.342,1.279,4.756,2.342,93.256,95.598,106.26,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,GMI,,GMICloud,0.678,1.357,0.056,,,,,,,,,,,,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Nebius,,Nebius,1.75,3.5,,0.7698,113.0,59.2,139.4,1.326,1.249,1.921,1.326,38.716,40.042,44.47,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Baseten,,BaseTen,1.74,3.48,0.145,0.6894,130.5,87.5,161.7,0.601,0.527,1.793,0.601,33.526,34.127,37.96,1,1
2026-09-10,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,DeepSeek,,DeepSeek,0.435,0.87,0.0036,0.9866,62.9,46.6,84.0,1.165,0.82,3.784,1.165,69.57,70.735,78.69,1,1
2026-09-10,tencent/hy3-20260706,hy3,SiliconFlow,FP8,SiliconFlow,0.132,0.528,0.033,0.9385,84.9,71.7,105.0,2.858,2.567,3.206,2.858,23.55,26.408,32.3,0,1
2026-09-10,tencent/hy3-20260706,hy3,Novita,,Novita,0.14,0.58,0.035,0.9575,79.9,60.6,110.1,2.408,2.103,3.212,2.408,25.033,27.44,33.7,0,1
2026-09-10,tencent/hy3-20260706,hy3,DeepInfra,FP8,DeepInfra,0.14,0.58,0.035,0.9575,81.8,64.2,113.6,0.995,0.897,1.634,0.995,24.445,25.44,31.55,1,1
2026-09-10,tencent/hy3-20260706,hy3,GMI,,GMICloud,0.126,0.522,0.0322,0.9497,90.0,60.9,120.4,3.357,2.498,3.959,3.357,22.222,25.579,31.13,1,1
2026-09-10,openai/gpt-5.6-luna-20260709,gpt-5-6-luna,OpenAI,,OpenAI,0.2,1.2,0.02,0.9934,109.4,75.4,153.0,138.615,65.756,275.509,138.615,0.0,138.615,143.18,1,1
2026-09-10,openai/gpt-5.6-luna-20260709,gpt-5-6-luna,Amazon Bedrock,,Amazon Bedrock,1.1,6.6,0.11,0.9877,202.3,143.4,281.4,100.132,32.889,221.634,100.132,0.0,100.132,102.6,1,1
2026-09-10,openai/gpt-5.6-terra-20260709,gpt-5-6-terra,OpenAI,,OpenAI,2.0,12.0,0.2,0.9934,82.0,71.0,122.8,195.518,55.744,376.131,195.518,0.0,195.518,201.61,1,1
2026-09-10,openai/gpt-5.6-terra-20260709,gpt-5-6-terra,Amazon Bedrock,,Amazon Bedrock,2.75,16.5,0.28,0.9921,129.1,85.1,186.3,186.626,75.694,264.448,186.626,0.0,186.626,190.5,1,1
2026-09-10,openai/gpt-5.6-sol-20260709,gpt-5-6-sol,Amazon Bedrock,,Amazon Bedrock,5.5,33.0,0.55,0.9426,104.3,83.4,185.5,106.199,30.707,268.038,106.199,0.0,106.199,110.99,1,1
2026-09-10,openai/gpt-5.6-sol-20260709,gpt-5-6-sol,OpenAI,,OpenAI,4.0,20.0,0.4,0.9934,58.5,50.4,117.7,156.536,84.982,433.366,156.536,0.0,156.536,165.09,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,FriendliAI,,FriendliAI,1.4,4.4,0.26,0.994,151.6,96.7,216.5,0.754,0.667,1.424,0.754,13.191,13.945,17.24,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Baseten,FAST,BaseTen,2.1,6.6,0.21,0.9782,247.1,174.6,323.3,2.723,0.823,24.387,2.723,8.095,10.818,12.84,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Novita,FP8,Novita,1.4,4.4,0.26,0.9903,74.3,59.3,93.5,1.816,1.153,2.687,1.816,26.904,28.72,35.45,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Parasail,NVFP4,Parasail,1.4,4.4,0.26,,160.3,93.6,302.9,1.138,0.977,3.133,1.138,12.476,13.615,16.73,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,CoreWeave,,CoreWeave,0.76,2.42,0.14,0.5665,146.1,69.4,255.5,1.265,1.175,3.299,1.265,13.686,14.951,18.37,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Multiverse Computing,,Multiverse Computing,1.1,3.5,,,97.3,64.3,154.4,0.848,0.72,2.38,0.848,20.56,21.408,26.55,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,DeepInfra,FP4,DeepInfra,0.75,2.4,0.14,0.8334,47.7,38.9,75.0,0.95,0.807,1.475,0.95,41.931,42.881,53.36,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Nebius,FP4,Nebius,1.4,4.4,,0.0,291.8,198.0,427.2,1.058,0.964,2.416,1.058,6.854,7.912,9.63,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Together AI,,Together,1.4,4.4,0.26,0.909,129.6,40.1,267.5,0.853,0.603,3.287,0.853,15.436,16.29,20.15,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Scaleway,,Scaleway,2.09,6.38,,,77.2,32.5,118.5,1.78,1.525,6.761,1.78,25.908,27.688,34.16,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Databricks,,Databricks,1.4,4.4,0.26,0.9952,197.0,97.8,376.6,1.312,0.713,17.848,1.312,10.154,11.466,14.0,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Crusoe,NVFP4,Crusoe,1.4,4.4,0.26,0.93,207.5,153.1,280.8,0.937,0.827,2.373,0.937,9.64,10.577,12.99,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Bitdeer AI,,Bitdeer AI,0.599,1.88,0.09,0.9944,68.6,44.9,76.2,2.532,2.013,31.269,2.532,29.173,31.706,39.0,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Fireworks,,Fireworks,1.4,4.4,0.14,0.9998,99.4,78.6,235.8,1.755,0.812,3.025,1.755,20.123,21.877,26.91,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,GMI,FP8,GMICloud,0.923,2.903,0.171,,,,,,,,,,,,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Baseten,,BaseTen,1.4,4.4,0.14,0.9973,121.3,70.7,145.3,2.671,0.852,3.403,2.671,16.491,19.162,23.29,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Modular,,Modular,1.4,4.4,0.26,0.9889,196.0,103.3,279.0,1.005,0.79,15.622,1.005,10.206,11.211,13.76,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Zai,,Z.AI,1.4,4.4,0.26,0.95,66.3,53.2,82.7,4.219,3.203,9.609,4.219,30.187,34.406,41.95,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,Mistral,,Mistral,1.4,4.4,0.14,0.95,154.5,70.0,273.6,0.992,0.92,1.835,0.992,12.948,13.94,17.18,1,1
2026-09-10,z-ai/glm-5.2-20260616,glm-5-2,SiliconFlow,FP8,SiliconFlow,1.302,4.092,0.26,0.9897,89.7,76.8,115.8,1.979,1.795,2.463,1.979,22.287,24.266,29.84,0,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Zai,,Z.AI,0.15,0.5,0.026,0.9953,89.6,55.7,134.4,2.589,1.899,5.165,2.589,22.321,24.91,30.49,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Baseten,,BaseTen,0.15,0.5,0.03,0.9782,169.6,86.6,238.5,0.789,0.592,1.168,0.789,11.792,12.581,15.53,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Novita,,Novita,0.075,0.25,0.015,0.9903,85.9,58.7,126.3,1.841,1.085,3.525,1.841,23.291,25.132,30.95,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,DeepInfra,,DeepInfra,0.15,0.5,0.03,0.8334,29.3,14.8,66.8,1.898,1.105,4.417,1.898,68.158,70.056,87.1,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,SiliconFlow,,SiliconFlow,0.15,0.5,0.03,0.9897,84.2,64.3,128.1,1.638,1.098,2.748,1.638,23.75,25.387,31.32,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Wafer,,Wafer,0.15,0.5,0.03,0.9898,29.8,16.7,92.3,0.818,0.599,4.79,0.818,67.079,67.897,84.67,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Together AI,,Together,0.15,0.5,0.03,0.909,104.1,38.7,249.2,0.866,0.566,20.745,0.866,19.217,20.083,24.89,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Fireworks,,Fireworks,0.15,0.5,0.029,0.9731,177.7,159.7,204.0,1.375,1.291,2.701,1.375,11.255,12.629,15.44,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Databricks,,Databricks,0.15,0.5,0.03,0.9952,237.2,189.2,288.1,0.694,0.581,3.613,0.694,8.432,9.126,11.23,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,GMI,,GMICloud,0.075,0.25,0.015,0.8448,74.2,47.9,105.2,2.942,1.335,7.581,2.942,26.942,29.884,36.62,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Parasail,,Parasail,0.15,0.5,0.03,1.0,136.7,45.4,259.1,1.344,0.826,33.856,1.344,14.629,15.973,19.63,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Bitdeer AI,,Bitdeer AI,0.075,0.25,0.015,0.9944,94.6,62.4,114.5,1.995,1.461,28.284,1.995,21.145,23.14,28.43,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,FriendliAI,,FriendliAI,0.15,0.5,0.03,0.994,146.5,93.3,173.9,1.225,1.077,2.681,1.225,13.648,14.873,18.28,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Nebius,,Nebius,0.15,0.5,,,304.8,255.0,378.3,0.537,0.486,0.837,0.537,6.561,7.098,8.74,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,DigitalOcean,,DigitalOcean,0.15,0.5,0.03,0.95,75.4,37.9,96.2,0.915,0.86,3.26,0.915,26.54,27.454,34.09,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Inco,FAST,Inco,0.15,0.5,0.03,0.8,452.2,375.7,624.7,3.766,1.258,21.091,3.766,4.423,8.189,9.29,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Makora,,Makora,0.07,0.235,,,96.2,81.2,126.6,1.471,0.796,4.887,1.471,20.791,22.262,27.46,1,1
2026-09-10,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,CoreWeave,,CoreWeave,0.15,0.5,0.05,0.5665,74.8,62.8,179.3,1.524,1.166,2.007,1.524,26.727,28.251,34.93,1,1
2026-09-10,xiaomi/mimo-v2.5-20260422,mimo-v2-5-0424,Novita,,Novita,0.168,0.336,0.0034,0.9967,45.3,35.5,75.8,2.804,1.416,10.835,2.804,44.103,46.906,57.93,1,1
2026-09-10,xiaomi/mimo-v2.5-20260422,mimo-v2-5-0424,DeepInfra,,DeepInfra,0.4,2.0,0.08,0.9951,22.4,7.2,43.6,2.012,0.921,5.3,2.012,89.416,91.428,113.78,1,1
2026-09-10,xiaomi/mimo-v2.5-20260422,mimo-v2-5-0424,GMI,,GMICloud,0.112,0.224,0.002,0.8164,,,,,,,,,,,1,1
2026-09-10,xiaomi/mimo-v2.5-20260422,mimo-v2-5-0424,Xiaomi,,Xiaomi,0.14,0.28,0.0028,0.9934,51.8,28.4,79.7,7.034,2.462,19.684,7.034,38.608,45.642,55.29,1,1
2026-09-10,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,CoreWeave,,CoreWeave,0.75,2.75,0.15,1.0,225.9,176.3,301.7,1.095,1.027,1.648,1.095,10.069,11.164,13.38,1,1
2026-09-10,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,GMI,,GMICloud,0.8,2.6,0.1,,,,,,,,,,,,1,0
2026-09-10,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,DeepInfra,,DeepInfra,0.5,2.2,0.1,0.3281,44.4,20.7,126.2,7.127,2.017,40.435,7.127,51.234,58.36,69.62,1,1
2026-09-10,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,DeepInfra,BF16,DeepInfra,1.0,5.0,0.3,0.4119,43.9,21.7,100.4,9.141,1.995,56.265,9.141,51.833,60.975,72.37,1,1
2026-09-10,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,Nebius,,Nebius,1.0,3.0,,0.0,313.7,253.7,409.3,2.336,1.779,2.582,2.336,7.252,9.588,11.18,1,1
2026-09-10,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,Lightning AI,,Lightning AI,0.41,1.2,,0.7126,,,,,,,,,,,1,1
2026-09-10,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,Blackbox AI,,Blackbox AI,0.32,0.8,,0.7052,,,,,,,,,,,1,1
2026-09-10,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,Fireworks,,Fireworks,0.6,2.4,0.12,0.9998,154.1,124.1,179.9,0.641,0.597,1.156,0.641,14.761,15.403,18.65,1,1
2026-09-10,google/gemini-3.6-flash-20260721,gemini-3-6-flash,Google AI Studio,,Google AI Studio,0.75,3.75,0.15,0.8921,193.6,144.6,239.3,16.763,10.2,64.328,16.763,0.0,16.763,19.34,1,1
2026-09-10,anthropic/claude-opus-5-20260723,claude-opus-5,Amazon Bedrock,,Amazon Bedrock,5.0,25.0,0.5,0.9967,51.6,41.1,83.5,83.154,1.722,222.421,83.154,0.0,83.154,92.85,0,1
2026-09-10,anthropic/claude-opus-5-20260723,claude-opus-5,Anthropic,,Anthropic,5.0,25.0,0.5,0.9967,51.1,40.5,85.4,92.992,17.171,231.719,92.992,0.0,92.992,102.77,0,1
2026-09-10,anthropic/claude-opus-5-20260723,claude-opus-5,Google,,Google,5.0,25.0,0.5,0.9,50.8,41.6,81.1,62.546,12.801,182.223,62.546,0.0,62.546,72.39,0,1
2026-09-10,anthropic/claude-sonnet-5-20260630,claude-sonnet-5,Google,,Google,2.0,10.0,0.2,0.9282,67.8,47.1,92.1,202.136,123.476,286.771,202.136,0.0,202.136,209.51,0,1
2026-09-10,anthropic/claude-sonnet-5-20260630,claude-sonnet-5,Microsoft Azure,,Azure,2.0,10.0,0.2,0.9999,74.2,55.5,102.8,215.064,133.136,261.521,215.064,0.0,215.064,221.8,0,1
2026-09-10,anthropic/claude-sonnet-5-20260630,claude-sonnet-5,Anthropic,,Anthropic,2.0,10.0,0.2,0.9905,74.5,57.7,98.3,212.535,63.907,299.403,212.535,0.0,212.535,219.24,0,1
2026-09-10,anthropic/claude-sonnet-5-20260630,claude-sonnet-5,Amazon Bedrock,,Amazon Bedrock,2.0,10.0,0.2,0.9598,78.0,63.4,99.7,233.436,193.388,273.078,233.436,0.0,233.436,239.84,0,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Fireworks,,Fireworks,3.0,15.0,0.3,0.5123,111.4,96.5,115.4,0.976,0.926,1.083,0.976,17.959,18.934,23.42,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Fireworks,FAST,Fireworks,4.5,22.5,0.45,0.7227,110.0,97.0,116.6,0.965,0.925,1.05,0.965,18.181,19.146,23.69,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Modal,,Modal,3.0,15.0,0.3,0.9997,126.1,72.7,191.9,0.882,0.75,1.006,0.882,15.859,16.741,20.71,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Together AI,,Together,3.0,15.0,0.3,0.6585,64.8,29.2,152.4,0.836,0.66,3.041,0.836,30.848,31.684,39.4,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,DigitalOcean,,DigitalOcean,2.85,14.25,0.285,0.9,39.4,30.0,43.1,1.256,1.135,2.197,1.256,50.744,52.0,64.69,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Baseten,,BaseTen,3.0,15.0,0.3,0.9732,88.5,52.6,121.4,0.793,0.626,1.656,0.793,22.588,23.381,29.03,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Parasail,,Parasail,3.0,15.0,0.3,0.9177,97.5,24.9,169.9,1.807,1.179,30.592,1.807,20.508,22.315,27.44,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Makora,,Makora,2.55,12.75,0.256,0.7573,62.9,22.8,206.2,1.998,1.151,20.612,1.998,31.819,33.816,41.77,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Nebius,,Nebius,3.0,15.0,,1.0,185.5,115.6,242.2,1.53,1.469,3.599,1.53,10.781,12.311,15.01,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Databricks,,Databricks,3.0,15.0,0.3,0.9943,135.6,84.7,251.7,0.91,0.796,2.117,0.91,14.754,15.664,19.35,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Bitdeer AI,,Bitdeer AI,2.66,13.3,0.2755,0.8363,84.7,68.6,89.8,1.604,1.188,2.089,1.604,23.61,25.213,31.12,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Inco,FAST,Inco,6.0,30.0,0.6,0.99,242.4,204.2,353.8,1.696,1.62,6.689,1.696,8.25,9.946,12.01,1,1
2026-09-10,moonshotai/kimi-k3-20260715,kimi-k3,Kimi,,Moonshot AI,3.0,15.0,0.3,0.9744,37.9,33.8,47.6,3.566,2.809,5.543,3.566,52.769,56.335,69.53,1,1
2026-09-10,minimax/minimax-m3-20260531,minimax-m3,Parasail,MXFP8,Parasail,0.3,1.2,0.06,0.9908,125.2,74.2,244.3,1.141,0.997,3.151,1.141,15.972,17.113,21.11,1,1
2026-09-10,minimax/minimax-m3-20260531,minimax-m3,CoreWeave,NVFP4,CoreWeave,0.23,0.96,0.05,0.9728,147.2,49.0,271.9,1.202,0.918,1.862,1.202,13.586,14.789,18.19,1,1
2026-09-10,minimax/minimax-m3-20260531,minimax-m3,Together AI,,Together,0.3,1.2,0.06,0.829,94.2,36.5,161.2,0.776,0.571,3.828,0.776,21.238,22.014,27.32,1,1
2026-09-10,minimax/minimax-m3-20260531,minimax-m3,Novita,,Novita,0.3,1.2,0.06,0.994,81.8,44.4,196.8,1.748,0.915,4.474,1.748,24.454,26.203,32.32,1,1
2026-09-10,minimax/minimax-m3-20260531,minimax-m3,Inco,FAST,Inco,0.6,2.4,0.15,0.9988,387.5,287.7,552.5,1.587,1.431,54.02,1.587,5.161,6.748,8.04,0,1
2026-09-10,minimax/minimax-m3-20260531,minimax-m3,Modular,,Modular,0.3,1.2,0.06,0.9954,193.7,128.2,244.4,0.934,0.418,2.225,0.934,10.324,11.259,13.84,1,1
